system:index,GEOID10,Year,ndvi,.geo
000000000000000003d3,270530068002,2021,0.46498855894956687,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d4,270530068001,2021,0.3978041211922852,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d5,270530068003,2021,0.4083116126452655,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d6,270531259001,2021,0.4348906705277583,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d7,270531075002,2021,0.3813525860930857,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d8,270531076002,2021,0.604157730118756,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d9,270531076003,2021,0.5186610837860504,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003da,270531076001,2021,0.5905268813727875,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003db,270531086003,2021,0.5116732548361647,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dc,270531080001,2021,0.320111796181448,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dd,270531076004,2021,0.5932977070039973,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003de,270531080002,2021,0.4091418857663172,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003df,270531080004,2021,0.563815823100104,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e0,270531080003,2021,0.5072963775204479,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e1,270530077001,2021,0.32135821209763,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e2,270530077002,2021,0.26945743940594424,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e3,270531255002,2021,0.5900452226351707,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e4,270530078011,2021,0.37836946497277757,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e5,270531055003,2021,0.4887881179161323,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e6,270531052042,2021,0.26759036512431567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e7,270531056004,2021,0.3040755803132985,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e8,270531056003,2021,0.40665264559643644,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e9,270531261004,2021,0.32461328467509754,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ea,270531040002,2021,0.3361963933122671,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003eb,270531048004,2021,0.26978088370923353,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ec,270530227003,2021,0.5875222681808328,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ed,270531062001,2021,0.3027652430323177,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ee,270531092001,2021,0.47503588401161667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ef,270531092003,2021,0.41062590559406914,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f0,270539800001,2021,0.44498615301401295,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f1,270530249012,2021,0.3678211734806878,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f2,270530118005,2021,0.536963879312445,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f3,270530241001,2021,0.539046990787439,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f4,270530214001,2021,0.49285257583531017,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f5,270530221012,2021,0.5079095870062992,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f6,270530220001,2021,0.3897079577601349,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f7,270530268102,2021,0.5099642779170057,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f8,270530268112,2021,0.5953333285247184,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f9,270530268202,2021,0.6043071320424523,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fa,270530267083,2021,0.6243957691337383,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fb,270530267082,2021,0.6398835878255819,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fc,270530267084,2021,0.6571326865697562,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fd,270530267103,2021,0.6259759200042214,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fe,270530267152,2021,0.5881427504076102,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ff,270530267104,2021,0.39642720906710777,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000400,270530274002,2021,0.7153805965010349,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000401,270530274001,2021,0.7182105159769905,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000402,270530275011,2021,0.6405493475157029,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000403,270530260193,2021,0.4859396551715415,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000404,270530260133,2021,0.6707246418980877,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000405,270530260053,2021,0.6748546879942647,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000406,270530267085,2021,0.5997774327456504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000407,270530254033,2021,0.513687247695407,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000408,270530254032,2021,0.5440726326218374,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000409,270530254031,2021,0.5561280632238504,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040a,270530267142,2021,0.6572333949060344,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040b,270530256011,2021,0.4427425304963463,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040c,270530256012,2021,0.4791155921070069,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040d,270530267143,2021,0.5877811019192323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040e,270530256033,2021,0.4953635402799303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040f,270530256034,2021,0.470196663351112,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000410,270531255001,2021,0.33588791966903975,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000411,270531260004,2021,0.328803122195093,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000412,270530078012,2021,0.3120177828619552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000413,270530081003,2021,0.49040441974815296,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000414,270530081004,2021,0.3783406803982255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000415,270530081002,2021,0.4665477153772968,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000416,270530081001,2021,0.40803438228780053,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000417,270530082002,2021,0.41188642540601633,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000418,270530082001,2021,0.3279986216602952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000419,270530082003,2021,0.49466824853139907,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041a,270530082004,2021,0.39316608604872744,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041b,270530083001,2021,0.3993280680515937,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041c,270530083002,2021,0.3060153456278497,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041d,270530084001,2021,0.4041201917192819,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041e,270530085003,2021,0.6233748970073321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041f,270531226002,2021,0.4629211079699236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000420,270530227002,2021,0.5664341704348227,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000421,270530240042,2021,0.4433975140894373,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000422,270530240043,2021,0.37376902903025994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000423,270530227001,2021,0.5465853079373865,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000424,270530264023,2021,0.6457084439108197,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000425,270530264024,2021,0.4970460296802393,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000426,270531065001,2021,0.6312468343886909,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000427,270531091002,2021,0.37745112689321236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000428,270530261043,2021,0.6287381844254643,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000429,270530240051,2021,0.28769408050683076,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042a,270530240061,2021,0.624201760579228,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042b,270530245002,2021,0.6089409940985124,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042c,270530249021,2021,0.4704971775168357,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042d,270530249032,2021,0.48148260747068083,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042e,270530251002,2021,0.32866144446271006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042f,270530267105,2021,0.40060677233147723,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000430,270530267106,2021,0.6711713417295202,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000431,270530267111,2021,0.6011434504246267,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000432,270530267102,2021,0.6064303505911588,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000433,270530267101,2021,0.6177817782502049,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000434,270530267122,2021,0.614910957902705,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000435,270530267134,2021,0.6854942957868949,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000436,270530267133,2021,0.6865767094257611,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000437,270530260052,2021,0.6936738615279435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000438,270530260051,2021,0.667315060203651,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000439,270530260063,2021,0.642581897528638,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043a,270530260061,2021,0.6665346512007219,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043b,270530260062,2021,0.5790666023376937,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043c,270530260072,2021,0.6423380509629473,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043d,270530260071,2021,0.5276302623041919,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043e,270530260073,2021,0.5214235151742792,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043f,270530256031,2021,0.5606814489188182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000440,270530256032,2021,0.637263937932456,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000441,270530256052,2021,0.6067352189284599,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000442,270530256054,2021,0.6061551121560811,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000443,270530256053,2021,0.6189553294366943,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000444,270530256051,2021,0.4296677031325518,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000445,270530257012,2021,0.6314512926835469,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000446,270530257011,2021,0.6069845775894934,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000447,270530257013,2021,0.5672653978246586,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000448,270530257015,2021,0.6107601351207264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000449,270530260134,2021,0.6756232910778676,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044a,270530228012,2021,0.6099519852773833,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044b,270530228022,2021,0.5673485367861031,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044c,270530228021,2021,0.44018589478999076,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044d,270530229013,2021,0.3666423789722089,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044e,270530229011,2021,0.4574062080286233,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044f,270530229012,2021,0.58357434588516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000450,270530229022,2021,0.5509398844245619,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000451,270530229021,2021,0.6502658843050708,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000452,270530230002,2021,0.40513337275373357,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000453,270530230003,2021,0.6612363543411708,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000454,270530230001,2021,0.44266531363653056,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000455,270530257025,2021,0.3847894626350599,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000456,270530265141,2021,0.4108026978010276,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000457,270530265051,2021,0.6295411642585517,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000458,270530265052,2021,0.6870447489675624,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000459,270530266114,2021,0.4866980823838567,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045a,270530266113,2021,0.558589861225672,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045b,270530260151,2021,0.6675529717526816,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045c,270530260221,2021,0.6626392668494174,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045d,270530260222,2021,0.6114867979992303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045e,270530267132,2021,0.619229893922315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045f,270530267131,2021,0.597191113378457,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000460,270530265071,2021,0.573434145346463,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000461,270530265072,2021,0.6473024877088315,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000462,270530260201,2021,0.5843085776719338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000463,270530260203,2021,0.5630520211183252,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000464,270530260182,2021,0.657945569896215,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000465,270530260183,2021,0.7106643156430447,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000466,270530260152,2021,0.6190174002269001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000467,270530264041,2021,0.6901207728618051,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000468,270530231002,2021,0.6054831005345633,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000469,270530231001,2021,0.6409872533674815,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046a,270530234002,2021,0.4644382590936629,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046b,270530235013,2021,0.643501938167252,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046c,270530235012,2021,0.6881001617888728,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046d,270530257014,2021,0.6007563937641365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046e,270530267153,2021,0.6231940494610636,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046f,270530257021,2021,0.6340446292035283,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000470,270530257022,2021,0.6522939944026667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000471,270530257023,2021,0.648012381635849,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000472,270530257024,2021,0.6300147215921884,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000473,270530258013,2021,0.6701508131687703,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000474,270530275033,2021,0.6846504106998765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000475,270530275012,2021,0.6506007522628477,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000476,270530273003,2021,0.4978247692514298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000477,270530269092,2021,0.5613370563118403,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000478,270530269102,2021,0.714932346759682,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000479,270530269101,2021,0.6961134573660107,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047a,270530269081,2021,0.5510029389118763,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047b,270530269071,2021,0.6559092042893314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047c,270530260181,2021,0.6595873785244458,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047d,270530260192,2021,0.42576339958335147,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047e,270530261042,2021,0.5415788858395045,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047f,270530261041,2021,0.48249805051289474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000480,270530260223,2021,0.6423011178304119,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000481,270530263023,2021,0.6369672503163598,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000482,270530262022,2021,0.6732647981055521,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000483,270530262012,2021,0.6825975966562802,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000484,270530265122,2021,0.7063627487204281,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000485,270530202005,2021,0.5142601625722669,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000486,270530202006,2021,0.5690998560002942,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000487,270530202007,2021,0.5145392716480058,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000488,270530240031,2021,0.5786932717126928,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000489,270530001013,2021,0.364450407155005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048a,270530001011,2021,0.5648307424668806,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048b,270530001012,2021,0.5521573559512393,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048c,270530001014,2021,0.5671415151597258,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048d,270530001021,2021,0.4908330354314783,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048e,270530001025,2021,0.47894296619899834,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048f,270531005002,2021,0.35144217727385363,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000490,270530235011,2021,0.5878054669130008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000491,270530235023,2021,0.6441417134841191,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000492,270530235022,2021,0.6927998863334706,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000493,270530235021,2021,0.6574631340417514,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000494,270530236002,2021,0.6739506993883835,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000495,270530236003,2021,0.6009700862307994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000496,270530236001,2021,0.5692595869614736,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000497,270530238022,2021,0.5687635437997771,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000498,270530237001,2021,0.5599884802389912,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000499,270530258053,2021,0.6190565985608033,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049a,270530258011,2021,0.5854587606201119,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049b,270530258012,2021,0.502018246849718,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049c,270530258021,2021,0.6976638326424792,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049d,270530085005,2021,0.3726783068516897,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049e,270530085004,2021,0.43248236801444667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049f,270530085002,2021,0.4943086826127523,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a0,270530085001,2021,0.4483903506206306,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a1,270531089001,2021,0.5567831388082615,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a2,270531089002,2021,0.5377812770456111,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a3,270531089003,2021,0.5137023733520285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a4,270531091001,2021,0.6176448932233227,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a5,270531092002,2021,0.4721976215068096,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a6,270531091005,2021,0.48170097341559,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a7,270531093003,2021,0.445022951475662,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a8,270530270021,2021,0.7385845765309481,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a9,270530270023,2021,0.7154141329715609,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004aa,270530270022,2021,0.702169402330079,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ab,270530271024,2021,0.7200209504870335,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ac,270530263012,2021,0.5772814599344898,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ad,270530263011,2021,0.6832698956883192,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ae,270530264043,2021,0.6600594490873021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004af,270530266121,2021,0.6143418662353443,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b0,270530267121,2021,0.5689653331993427,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b1,270530265121,2021,0.6503937722455213,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b2,270531064001,2021,0.5083663574871911,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b3,270530248022,2021,0.36550580644012687,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b4,270530266124,2021,0.6507656931736014,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b5,270530266051,2021,0.6478791490677015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b6,270530001023,2021,0.5222851351834161,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b7,270530001024,2021,0.4776794409661354,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b8,270531005001,2021,0.4089097206946503,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b9,270531004001,2021,0.3983885912501367,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ba,270531004003,2021,0.5980744328213208,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bb,270530003001,2021,0.5177991623566066,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bc,270530003002,2021,0.5100294405838173,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bd,270530003003,2021,0.4994017741403743,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004be,270530003004,2021,0.5277639293448616,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bf,270531007002,2021,0.5506523274420482,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c0,270531007001,2021,0.5631721377594935,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c1,270531004002,2021,0.4536596458125478,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c2,270530006014,2021,0.49329686562497327,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c3,270531262001,2021,0.3049624838804376,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c4,270530006013,2021,0.5617480430435748,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c5,270530006031,2021,0.5350362139922601,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c6,270530006012,2021,0.5525524923050341,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c7,270530006032,2021,0.5881827150376845,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c8,270530006033,2021,0.5395927775261319,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c9,270530237003,2021,0.6519739899856284,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ca,270530237004,2021,0.6545688870741599,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cb,270530238023,2021,0.6139732229958179,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cc,270530237002,2021,0.60961544903602,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cd,270530238015,2021,0.5367927120149794,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ce,270530238011,2021,0.6209791209040058,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cf,270530238012,2021,0.6180485185530717,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d0,270530238014,2021,0.585232603936285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d1,270530238013,2021,0.5856062946304944,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d2,270530239033,2021,0.4500107461390793,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d3,270530238021,2021,0.5552399056377625,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d4,270531091003,2021,0.6451690549013284,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d5,270531093002,2021,0.49956980103704296,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d6,270531091004,2021,0.552112515107366,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d7,270531094001,2021,0.41159542033319707,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d8,270531093001,2021,0.47468000286044815,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d9,270531093005,2021,0.43326725190446946,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004da,270531088001,2021,0.4161273973566353,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004db,270531090002,2021,0.6520703093917505,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004dc,270531097003,2021,0.4976809511136315,"{""type"":""MultiPoint"",""coordinates"":[]}"
