system:index,ALAND,AWATER,BLKGRPCE,COUNTYFP,FUNCSTAT,GEOID,GEO_NAME,INTPTLAT,INTPTLON,MTFCC,NAMELSAD,STATEFP,TRACTCE,Year,ndvi,.geo
000000000000000007d4,412639.0,0.0,1,037,S,270370601021,270370601021,+44.9193014,-093.0926190,G5030,Block Group 1,27,060102,2021,0.5909551932416762,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008de,1023794.0,0.0,1,037,S,270370610051,270370610051,+44.7348990,-093.1474210,G5030,Block Group 1,27,061005,2021,0.6188332360404475,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000900,229230.0,0.0,1,037,S,270370607461,270370607461,+44.7281922,-093.2896131,G5030,Block Group 1,27,060746,2021,0.5295798504500095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac2,797792.0,0.0,1,037,S,270370610081,270370610081,+44.7364699,-093.1313106,G5030,Block Group 1,27,061008,2021,0.5475025076081624,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac9,588855.0,0.0,1,037,S,270370604011,270370604011,+44.8786459,-093.0361335,G5030,Block Group 1,27,060401,2021,0.5124883079928325,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b2c,319129.0,0.0,1,037,S,270370603021,270370603021,+44.8907467,-093.0500202,G5030,Block Group 1,27,060302,2021,0.5048264651398623,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000efd,1396761.0,0.0,1,037,S,270370611061,270370611061,+44.7347839,-092.8929239,G5030,Block Group 1,27,061106,2021,0.5384931495749493,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,878431.0,0.0,2,037,S,270370605032,270370605032,+44.8445131,-093.0278221,G5030,Block Group 2,27,060503,2021,0.5787640041933706,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000520,556102.0,0.0,2,037,S,270370602012,270370602012,+44.9155541,-093.0607529,G5030,Block Group 2,27,060201,2021,0.6598039589070723,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d6,407035.0,0.0,2,037,S,270370604022,270370604022,+44.8671296,-093.0385418,G5030,Block Group 2,27,060402,2021,0.5311061338529218,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d7,521649.0,0.0,2,037,S,270370601022,270370601022,+44.9142369,-093.0961089,G5030,Block Group 2,27,060102,2021,0.5650668405482548,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ed,806217.0,0.0,2,037,S,270370611052,270370611052,+44.7267354,-092.8579760,G5030,Block Group 2,27,061105,2021,0.5877669813674599,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000801,1026257.0,0.0,2,037,S,270370602022,270370602022,+44.9055549,-093.0526033,G5030,Block Group 2,27,060202,2021,0.6166655988550557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000818,203059.0,0.0,2,037,S,270370603012,270370603012,+44.8889034,-093.0385589,G5030,Block Group 2,27,060301,2021,0.44413106455010976,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b1b,794119.0,0.0,2,037,S,270370611062,270370611062,+44.7348847,-092.8755425,G5030,Block Group 2,27,061106,2021,0.5239718826650601,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b29,854599.0,0.0,2,037,S,270370608172,270370608172,+44.7138703,-093.1911157,G5030,Block Group 2,27,060817,2021,0.5972250688842701,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b49,2254325.0,0.0,2,037,S,270370611022,270370611022,+44.7420493,-092.8865371,G5030,Block Group 2,27,061102,2021,0.5629469477492598,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000efb,527116.0,0.0,2,037,S,270370604012,270370604012,+44.8796183,-093.0438096,G5030,Block Group 2,27,060401,2021,0.527951628759284,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fb3,1616078.0,0.0,2,037,S,270370607092,270370607092,+44.7619601,-093.3199120,G5030,Block Group 2,27,060709,2021,0.6601013530454345,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fd1,559165.0,0.0,2,037,S,270370607502,270370607502,+44.8111990,-093.1997378,G5030,Block Group 2,27,060750,2021,0.6366647813075718,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fd2,301995.0,0.0,2,037,S,270370607252,270370607252,+44.8407641,-093.1827134,G5030,Block Group 2,27,060725,2021,0.6065201131607517,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fdb,610722.0,0.0,2,037,S,270370607352,270370607352,+44.8012972,-093.2128657,G5030,Block Group 2,27,060735,2021,0.5809224082073836,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000152,247233.0,0.0,3,037,S,270370604023,270370604023,+44.8705808,-093.0392280,G5030,Block Group 3,27,060402,2021,0.5160898141429501,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000414,1519130.0,0.0,3,037,S,270370605023,270370605023,+44.8557027,-093.0323420,G5030,Block Group 3,27,060502,2021,0.5341223242605401,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000416,194260.0,0.0,3,037,S,270370605053,270370605053,+44.8719530,-093.0671920,G5030,Block Group 3,27,060505,2021,0.5294503896679761,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c6,358796.0,0.0,3,037,S,270370601013,270370601013,+44.9152138,-093.0843087,G5030,Block Group 3,27,060101,2021,0.553850045435954,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f4,471720.0,0.0,3,037,S,270370608183,270370608183,+44.6975751,-093.1940742,G5030,Block Group 3,27,060818,2021,0.6104646181557544,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b2b,463155.0,0.0,3,037,S,270370602023,270370602023,+44.8969596,-093.0501546,G5030,Block Group 3,27,060202,2021,0.5832638714225493,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b48,355480.0,0.0,3,037,S,270370601023,270370601023,+44.9175318,-093.1014777,G5030,Block Group 3,27,060102,2021,0.5529802268625754,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000efe,197975.0,0.0,3,037,S,270370603013,270370603013,+44.8852883,-093.0379257,G5030,Block Group 3,27,060301,2021,0.4722834984529466,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,459118.0,0.0,4,037,S,270370605024,270370605024,+44.8446757,-093.0382155,G5030,Block Group 4,27,060502,2021,0.586072648355602,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000479,243485.0,0.0,4,037,S,270370604024,270370604024,+44.8729243,-093.0409866,G5030,Block Group 4,27,060402,2021,0.4991966807455488,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c9,347841.0,0.0,4,037,S,270370601014,270370601014,+44.9181117,-093.0790989,G5030,Block Group 4,27,060101,2021,0.5492588036588034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000819,575890.0,0.0,4,037,S,270370603014,270370603014,+44.8887549,-093.0443877,G5030,Block Group 4,27,060301,2021,0.4917720732474774,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c8b,994182.0,0.0,3,041,S,270414507013,270414507013,+45.8821352,-095.3804494,G5030,Block Group 3,27,450701,2021,0.47151107999185343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f07,1.58638791E8,0.0,1,045,S,270459602001,270459602001,+43.7561484,-092.1434335,G5030,Block Group 1,27,960200,2021,0.7480987981280633,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f16,1.6213344E7,0.0,1,045,S,270459604001,270459604001,+43.6497770,-092.0964532,G5030,Block Group 1,27,960400,2021,0.7327646881036345,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0b,1.251446E7,0.0,2,045,S,270459603002,270459603002,+43.6880767,-092.4166893,G5030,Block Group 2,27,960300,2021,0.6459108978813569,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0f,1.28992523E8,0.0,2,045,S,270459605002,270459605002,+43.5401959,-092.1090535,G5030,Block Group 2,27,960500,2021,0.7270289839311533,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f15,2.2103592E7,0.0,2,045,S,270459602002,270459602002,+43.8337281,-092.1894063,G5030,Block Group 2,27,960200,2021,0.7341788445112916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f17,1.7849522E8,0.0,2,045,S,270459604002,270459604002,+43.6279374,-091.9699837,G5030,Block Group 2,27,960400,2021,0.7506684913608522,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d95,1.2211018E7,0.0,3,045,S,270459605003,270459605003,+43.5658565,-092.0156757,G5030,Block Group 3,27,960500,2021,0.6615501836980323,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f08,1.05861903E8,0.0,3,045,S,270459602003,270459602003,+43.7268307,-092.2757986,G5030,Block Group 3,27,960200,2021,0.7554322287959705,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f14,1.80148123E8,0.0,3,045,S,270459606003,270459606003,+43.5876033,-091.7978250,G5030,Block Group 3,27,960600,2021,0.7657972238263407,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eef,2.02142036E8,0.0,4,045,S,270459604004,270459604004,+43.6315869,-092.2120118,G5030,Block Group 4,27,960400,2021,0.7673411399353999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f09,6.3611533E7,0.0,4,045,S,270459603004,270459603004,+43.7326295,-092.3973022,G5030,Block Group 4,27,960300,2021,0.7283889119672491,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0d,1.69716182E8,0.0,4,045,S,270459602004,270459602004,+43.8064034,-092.3316515,G5030,Block Group 4,27,960200,2021,0.7537717697914733,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f19,1.08180768E8,0.0,4,045,S,270459605004,270459605004,+43.5444368,-091.9279718,G5030,Block Group 4,27,960500,2021,0.7401941958242945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1b,1.1811578E7,0.0,4,045,S,270459606004,270459606004,+43.5119835,-091.7602167,G5030,Block Group 4,27,960600,2021,0.6677372032032011,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,934041.0,0.0,1,047,S,270471809001,270471809001,+43.6383806,-093.3835811,G5030,Block Group 1,27,180900,2021,0.6205521561927662,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,489760.0,0.0,2,047,S,270471809002,270471809002,+43.6404586,-093.3888472,G5030,Block Group 2,27,180900,2021,0.5682286677856544,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,812531.0,0.0,2,047,S,270471808002,270471808002,+43.6477334,-093.3745732,G5030,Block Group 2,27,180800,2021,0.4499385077224816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,1393395.0,0.0,3,047,S,270471805003,270471805003,+43.6660786,-093.3534203,G5030,Block Group 3,27,180500,2021,0.6477092721128876,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,1059740.0,0.0,3,047,S,270471809003,270471809003,+43.6379691,-093.3731035,G5030,Block Group 3,27,180900,2021,0.6177401408579537,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,432142.0,0.0,4,047,S,270471809004,270471809004,+43.6373160,-093.3641258,G5030,Block Group 4,27,180900,2021,0.538830885032541,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000423,2850712.0,0.0,1,049,S,270490801021,270490801021,+44.5470914,-092.5244921,G5030,Block Group 1,27,080102,2021,0.7048329124368458,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e2,454885.0,0.0,1,049,S,270490801011,270490801011,+44.5629556,-092.5380892,G5030,Block Group 1,27,080101,2021,0.38768099888263907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000422,360439.0,0.0,2,049,S,270490801022,270490801022,+44.5537707,-092.5322652,G5030,Block Group 2,27,080102,2021,0.6112516937690878,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d4,509493.0,0.0,2,049,S,270490801012,270490801012,+44.5595341,-092.5410574,G5030,Block Group 2,27,080101,2021,0.599034167674144,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000421,326845.0,0.0,4,049,S,270490801024,270490801024,+44.5573506,-092.5309209,G5030,Block Group 4,27,080102,2021,0.6393517198780277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000603,296192.0,0.0,5,049,S,270490801025,270490801025,+44.5590453,-092.5264303,G5030,Block Group 5,27,080102,2021,0.5268602375917786,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,301453.0,0.0,1,053,S,270531008001,270531008001,+45.0213140,-093.3000213,G5030,Block Group 1,27,100800,2021,0.5950018182898382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,637204.0,0.0,1,053,S,270530248011,270530248011,+44.8726999,-093.2629958,G5030,Block Group 1,27,024801,2021,0.5469559186160555,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,806988.0,0.0,1,053,S,270530216011,270530216011,+45.0023162,-093.3849026,G5030,Block Group 1,27,021601,2021,0.6389588159452159,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8,132938.0,0.0,1,053,S,270531067001,270531067001,+44.9630431,-093.2895771,G5030,Block Group 1,27,106700,2021,0.33896033468445724,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2,1438182.0,0.0,1,053,S,270530258021,270530258021,+44.8109357,-093.3079090,G5030,Block Group 1,27,025802,2021,0.6968766868811693,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6,342209.0,0.0,1,053,S,270530223021,270530223021,+44.9490500,-093.3838381,G5030,Block Group 1,27,022302,2021,0.477015850152654,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9,162035.0,0.0,1,053,S,270530068001,270530068001,+44.9609102,-093.2804056,G5030,Block Group 1,27,006800,2021,0.39567889237672443,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc,399558.0,0.0,1,053,S,270531087001,270531087001,+44.9444449,-093.2389379,G5030,Block Group 1,27,108700,2021,0.4492883893928528,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd,121839.0,0.0,1,053,S,270530085001,270530085001,+44.9447448,-093.2518570,G5030,Block Group 1,27,008500,2021,0.4467749790552593,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0,503125.0,0.0,1,053,S,270531226001,270531226001,+44.9467606,-093.3654989,G5030,Block Group 1,27,122600,2021,0.5655487818168036,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9,218100.0,0.0,1,053,S,270531093001,270531093001,+44.9359209,-093.2779719,G5030,Block Group 1,27,109300,2021,0.4658437662758788,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,266249.0,0.0,1,053,S,270530083001,270530083001,+44.9448501,-093.2724343,G5030,Block Group 1,27,008300,2021,0.40714645222089935,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209,240729.0,0.0,1,053,S,270531069001,270531069001,+44.9609497,-093.2738925,G5030,Block Group 1,27,106900,2021,0.4300616260457319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f,393947.0,0.0,1,053,S,270530249031,270530249031,+44.8682468,-093.2504450,G5030,Block Group 1,27,024903,2021,0.5032408472964892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218,903333.0,0.0,1,053,S,270530254011,270530254011,+44.8488239,-093.2714206,G5030,Block Group 1,27,025401,2021,0.5656996375160396,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b,942613.0,0.0,1,053,S,270530260051,270530260051,+44.8657027,-093.4777891,G5030,Block Group 1,27,026005,2021,0.6665583024936281,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d,242302.0,0.0,1,053,S,270530121021,270530121021,+44.9026755,-093.2101686,G5030,Block Group 1,27,012102,2021,0.5106741056664337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224,683033.0,0.0,1,053,S,270530221011,270530221011,+44.9614255,-093.3659690,G5030,Block Group 1,27,022101,2021,0.5259869129222285,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227,678944.0,0.0,1,053,S,270530208011,270530208011,+45.0598203,-093.3658813,G5030,Block Group 1,27,020801,2021,0.5381177672304477,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,160845.0,0.0,1,053,S,270530107001,270530107001,+44.9231823,-093.2895748,G5030,Block Group 1,27,010700,2021,0.4703957529740597,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,242061.0,0.0,1,053,S,270531007001,270531007001,+45.0213778,-093.3108362,G5030,Block Group 1,27,100700,2021,0.56066293230596,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242,193057.0,0.0,1,053,S,270531099001,270531099001,+44.9323004,-093.2783826,G5030,Block Group 1,27,109900,2021,0.49340457661726694,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000264,963299.0,0.0,1,053,S,270530253021,270530253021,+44.8208541,-093.2700737,G5030,Block Group 1,27,025302,2021,0.5925773584964538,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000265,662149.0,0.0,1,053,S,270530267021,270530267021,+45.1173742,-093.3931763,G5030,Block Group 1,27,026702,2021,0.4952541295128088,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a,82167.0,0.0,1,053,S,270531057001,270531057001,+44.9645538,-093.2765744,G5030,Block Group 1,27,105700,2021,0.21684733104499035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274,560799.0,0.0,1,053,S,270530246001,270530246001,+44.8673013,-093.2788817,G5030,Block Group 1,27,024600,2021,0.5707386697057499,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c,398594.0,0.0,1,053,S,270530249021,270530249021,+44.8777479,-093.2500450,G5030,Block Group 1,27,024902,2021,0.4671038520232226,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284,69887.0,0.0,1,053,S,270531052011,270531052011,+44.9712840,-093.2802879,G5030,Block Group 1,27,105201,2021,0.43588076847429014,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ba,1596160.0,0.0,1,053,S,270530266111,270530266111,+45.0113351,-093.4873178,G5030,Block Group 1,27,026611,2021,0.6294670393312922,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002da,358299.0,0.0,1,053,S,270530259071,270530259071,+44.8052399,-093.3803011,G5030,Block Group 1,27,025907,2021,0.5204444482828174,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000397,887753.0,0.0,1,053,S,270530227001,270530227001,+44.9562037,-093.3517085,G5030,Block Group 1,27,022700,2021,0.5499662111516269,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039f,904399.0,0.0,1,053,S,270530258011,270530258011,+44.8211802,-093.3003963,G5030,Block Group 1,27,025801,2021,0.5832631887919234,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bd,242290.0,0.0,1,053,S,270531062001,270531062001,+44.9637851,-093.2417514,G5030,Block Group 1,27,106200,2021,0.3020587907167837,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,161942.0,0.0,1,053,S,270531092001,270531092001,+44.9395172,-093.2958268,G5030,Block Group 1,27,109200,2021,0.47426133177456664,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d1,657738.0,0.0,1,053,S,270530241001,270530241001,+44.8874412,-093.3019119,G5030,Block Group 1,27,024100,2021,0.536459234654936,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d2,641959.0,0.0,1,053,S,270530214001,270530214001,+45.0139446,-093.3237307,G5030,Block Group 1,27,021400,2021,0.4947197164637174,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040d,490509.0,0.0,1,053,S,270530268191,270530268191,+45.0818399,-093.3534566,G5030,Block Group 1,27,026819,2021,0.49992340807597463,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000458,387787.0,0.0,1,053,S,270530265111,270530265111,+45.0304855,-093.4026468,G5030,Block Group 1,27,026511,2021,0.4827522566805641,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000480,585295.0,0.0,1,053,S,270531115001,270531115001,+44.9099187,-093.2813747,G5030,Block Group 1,27,111500,2021,0.6231740779761797,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ad,558635.0,0.0,1,053,S,270530260061,270530260061,+44.8759403,-093.4537740,G5030,Block Group 1,27,026006,2021,0.6646107261594211,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e2,1522344.0,0.0,1,053,S,270530230001,270530230001,+44.9340304,-093.3570040,G5030,Block Group 1,27,023000,2021,0.4423056966964637,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004eb,572662.0,0.0,1,053,S,270530233001,270530233001,+44.9274883,-093.4074790,G5030,Block Group 1,27,023300,2021,0.5175512276492082,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fd,428014.0,0.0,1,053,S,270530224001,270530224001,+44.9553181,-093.3617224,G5030,Block Group 1,27,022400,2021,0.5826877593970167,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000503,786983.0,0.0,1,053,S,270530234001,270530234001,+44.9245276,-093.3777580,G5030,Block Group 1,27,023400,2021,0.5734339334912537,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000515,731473.0,0.0,1,053,S,270530236001,270530236001,+44.9131487,-093.3317430,G5030,Block Group 1,27,023600,2021,0.5654194417212773,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052a,478577.0,0.0,1,053,S,270530238021,270530238021,+44.8970173,-093.3214942,G5030,Block Group 1,27,023802,2021,0.5535512353878845,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052f,768456.0,0.0,1,053,S,270530252011,270530252011,+44.8507130,-093.2578404,G5030,Block Group 1,27,025201,2021,0.5836935644247808,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000538,693349.0,0.0,1,053,S,270530253011,270530253011,+44.8239415,-093.2599010,G5030,Block Group 1,27,025301,2021,0.6140189169579111,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000540,779040.0,0.0,1,053,S,270530228021,270530228021,+44.9458725,-093.3403342,G5030,Block Group 1,27,022802,2021,0.42919338316729094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000545,725489.0,0.0,1,053,S,270530254031,270530254031,+44.8366059,-093.2730805,G5030,Block Group 1,27,025403,2021,0.5549364667518986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000572,510211.0,0.0,1,053,S,270530258031,270530258031,+44.8144231,-093.3207957,G5030,Block Group 1,27,025803,2021,0.6070938705212746,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ae,323259.0,0.0,1,053,S,270531090001,270531090001,+44.9378711,-093.2127620,G5030,Block Group 1,27,109000,2021,0.5439687251144592,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007af,37955.0,0.0,1,053,S,270531056001,270531056001,+44.9669926,-093.2792924,G5030,Block Group 1,27,105600,2021,0.24364134461171452,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b9,544886.0,0.0,1,053,S,270530006011,270530006011,+45.0325072,-093.2421764,G5030,Block Group 1,27,000601,2021,0.5272147709331308,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000919,645097.0,0.0,1,053,S,270530201021,270530201021,+45.0225381,-093.2168448,G5030,Block Group 1,27,020102,2021,0.5716859001735667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b9,278881.0,0.0,1,053,S,270530059021,270530059021,+44.9642543,-093.2647732,G5030,Block Group 1,27,005902,2021,0.2992471571872615,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c6,410412.0,0.0,1,053,S,270531259001,270531259001,+44.9500986,-093.2459323,G5030,Block Group 1,27,125900,2021,0.4268010999327692,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c7,359655.0,0.0,1,053,S,270530077001,270530077001,+44.9501525,-093.2823657,G5030,Block Group 1,27,007700,2021,0.31983558244913046,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c9,108969.0,0.0,1,053,S,270530078011,270530078011,+44.9546689,-093.2744163,G5030,Block Group 1,27,007801,2021,0.3715699617261497,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cb,157139.0,0.0,1,053,S,270530081001,270530081001,+44.9448455,-093.2894090,G5030,Block Group 1,27,008100,2021,0.40621014084337226,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cd,161043.0,0.0,1,053,S,270530082001,270530082001,+44.9465498,-093.2804888,G5030,Block Group 1,27,008200,2021,0.3252510289012438,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d0,156180.0,0.0,1,053,S,270530084001,270530084001,+44.9448606,-093.2639077,G5030,Block Group 1,27,008400,2021,0.402739786760377,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d7,139410.0,0.0,1,053,S,270530096001,270530096001,+44.9383909,-093.2582885,G5030,Block Group 1,27,009600,2021,0.5031029862989105,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009db,323841.0,0.0,1,053,S,270530106001,270530106001,+44.9141055,-093.3029700,G5030,Block Group 1,27,010600,2021,0.6254108309255848,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009de,241361.0,0.0,1,053,S,270530110001,270530110001,+44.9251298,-093.2511243,G5030,Block Group 1,27,011000,2021,0.504192297217488,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ec,409634.0,0.0,1,053,S,270530117041,270530117041,+44.9002688,-093.2531667,G5030,Block Group 1,27,011704,2021,0.5482368223348284,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ee,312704.0,0.0,1,053,S,270530118001,270530118001,+44.9145037,-093.2275151,G5030,Block Group 1,27,011800,2021,0.5960240261582257,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f1,255542.0,0.0,1,053,S,270530119981,270530119981,+44.9071324,-093.2050996,G5030,Block Group 1,27,011998,2021,0.49146048510040136,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f4,347283.0,0.0,1,053,S,270530120011,270530120011,+44.8996593,-093.2945207,G5030,Block Group 1,27,012001,2021,0.5450344326475556,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fc,467983.0,0.0,1,053,S,270530120031,270530120031,+44.8939684,-093.2894447,G5030,Block Group 1,27,012003,2021,0.4378586344386736,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a00,817531.0,0.0,1,053,S,270530201011,270530201011,+45.0316354,-093.2139724,G5030,Block Group 1,27,020101,2021,0.5396037334916692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0d,541424.0,0.0,1,053,S,270530212001,270530212001,+45.0213733,-093.3209005,G5030,Block Group 1,27,021200,2021,0.5725364020491154,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a13,615952.0,0.0,1,053,S,270530213001,270530213001,+45.0287610,-093.3360541,G5030,Block Group 1,27,021300,2021,0.374037422124513,"{""type"":""MultiPoint"",""coordinates"":[]}"
